"","V1","V2","V3","V4","V5","V6"
"55",0.0946999236070548,0.155801998038478,0.00550260000698869,0.0817427662568845,0.144160899242731,0.119268239883249
"56",0.134480293932063,0.01646009211044,-0.0258416678440699,0.0894617939109633,0.0542870071445641,0.160554753478328
"57",-0.00781042961124101,0.0338771036628407,0.010138454707572,0.20309904785984,0.148694077691701,0.205687348132199
"58",0.0571030196840447,0.049361175725744,0.132973479019951,-0.00552067028974107,0.098330518582317,-0.0245512970592708
"59",-0.086523528074314,0.391932628526179,0.384925615991669,0.222210080655242,-0.00249710220979144,0.0342754766372466
"60",-0.0183213979644074,-0.0511952701309474,0.139583344212975,0.0480218977086522,-0.0680116018590896,0.0327833000591153
"61",0.229384524287543,0.27503276554468,0.0625033786577664,0.238161043032603,0.112896593262171,0.0721725582512291
"62",0.132467832468944,-0.227475253668113,0.136663878971716,0.147043523349214,0.0277081255468216,-0.016058184712553
"63",-0.00204473062387598,0.642279733240106,0.230817891532064,0.0638518425805011,-0.0220071894748838,0.0984641085380086
"64",0.109005511765004,0.154159415926516,0.0798221806065615,0.0743213081058121,0.170973658667582,-0.00445766863307753
"65",-0.158365293026175,0.374381783580342,0.0340340852508212,-0.0677306563382312,0.115405783810519,0.0655604454753472
"66",0.110863390479234,0.0667858901249872,0.15961415025564,0.0694887892227929,0.167338303359679,0.0372788170799854
"67",0.34499692286891,0.156507099635544,0.106441109349086,0.224193004924242,0.0957855977910041,-0.000953398418493393
"68",0.735078826004543,0.220657554975081,0.177127492039181,0.0538545605372668,0.025284713155373,0.286140073358999
"69",0.0045497271403206,0.0879288439199607,0.0704339132297389,0.0597727879298807,0.167413557561314,0.0475941063013082
"70",-0.409563334382786,0.134189037173168,-0.0338142203720305,0.0623295349453922,0.0160052513561539,0.103963324610514
"71",-0.442814329457666,-0.0139133086047094,0.102900542353731,0.181088808222002,0.0489668007850407,0.0630338988219965
"72",NA,0.030358877649224,-0.00120367478407239,0.103741815762225,0.252302762860809,0.169711842781846
"73",-0.129574641315288,0.0246550882022458,0.0737535236264048,0.119390290440437,0.0480122534335269,0.0185275918324228
"74",0.00934459275973726,0.154778493030833,-0.0179562101129982,0.110265642320267,0.136345042678976,0.188744655885834
"75",0.153090800010869,0.126022697462069,0.13285587402155,0.115751473606331,0.10006268393031,0.184552668510523
"76",0.0242690747155664,0.0999328053848204,0.0556680415365537,-0.0447050895689091,0.0491214672628497,0.268024873100695
"77",0.36673262092013,0.0574110057168573,0.07652343849293,0.0196593942654323,0.0969585242946049,0.0280476340995637
"78",0.0236446145132034,0.22967753567479,0.0323582603789808,0.170401644239832,0.095866186722881,0.0194188583391948
"79",0.107740871953588,0.168104575785349,0.185226724976804,-0.0588016641704318,0.164648412249992,0.160673696806567
"80",0.00479936495138722,0.0316357229054495,0.0911794819314096,0.0856975205461708,0.121357160435498,0.425544955741993
"81",0.0044541311402056,0.19617060018064,0.106001091943498,0.00681129111296856,0.0105038691166725,0.095355040370942
"82",0.530976477396869,0.173309713630329,0.00269999108271985,0.0870384937012445,0.0529615894739566,0.0132856521024159
"83",0.132129973821893,0.0872482851921358,0.11097211872258,-0.0674064107123046,0.102847080635807,0.202389692938996
"84",-0.087192944244489,0.000890988179921881,-0.0244740279274758,-0.0690555482293183,0.0713066576005215,0.171254746402691
"85",0.456587953947051,0.129442318002308,0.114497199542174,0.248446675430506,0.0536366055390194,0.0709905104319726
"86",NA,0.357554962407585,-0.0183479925957239,0.0156981769532742,0.0808753008778806,-0.0118981430780065
"87",-0.0215616589997394,-0.000122201450916839,0.165675606947123,0.0605523812789376,0.0108334119407943,-0.0102351988288595
"88",0.0718149292464465,0.124261818982529,0.033973755019269,0.0334204944335063,-0.0548712647542399,0.120325453389629
"89",-0.465335629770025,0.0283703697297631,0.0917725534193107,0.0768447966250794,0.0670483537535319,-0.000214366086588913
"90",-0.0619406881648996,0.0114089244079719,0.136876666872698,0.195294411812945,0.163352602628824,0.200221644680519
"91",0.125590892370767,0.0344113504828385,0.0975655497534109,0.00399093269569223,-0.0340725223576047,0.0378343427572457
"92",-0.332209056369054,0.190815326794425,0.0991096140969406,0.169143083997687,0.126742663842686,-0.0385921120320807
"93",0.00221902847617004,0.0490458213430621,0.151525818214055,0.0635192790293759,0.0670613259292292,0.0191861758576984
"94",0.195933000621021,0.059074011447008,-0.00201864361865984,-0.0187259194234047,0.0467316663798267,0.0204565530953285
"95",0.108101712588189,0.449425275293349,0.138547950661603,0.0559730824759974,0.00223836720102401,0.0353049415207015
"96",-0.0118418122502371,0.192617181611999,0.0100990067009819,-0.00513891203237902,0.111830378778493,0.143961688655679
"97",0.301642638216467,-0.0140814518093849,0.111045076137118,0.11186615847714,0.0805319710153393,0.0800363572426187
"98",NA,0.619035824256222,-0.0538597111793574,0.0585652828338971,0.0513234838566655,0.00935653158588272
"99",0.00244197081751827,0.0105769292090238,0.0546969315779611,0.00436986458569506,0.134586662557117,0.191930349637861
"100",0.133160560315474,0.14751897890109,0.0442139351548458,0.0619907152853385,0.111232649746586,0.01375810699491
